연도,상권_코드,상권_코드_명_매출,총매출,평균유동인구
2024,3120226,석촌고분역,142453344979,708605.1811594203
2024,3120227,잠실역,1280755861216,1156358.5
2024,3120228,석촌역(석촌호수),148207930346,2077865.2466666666
2024,3120229,방이동먹자골목,263839681862,1720193.0
2024,3120230,송파사거리(송파역),85009578384,630314.2644628099
2024,3120231,가락시장,1726507007884,30935.5
2024,3120232,송파나루역,47373859780,396248.6746987952
2024,3120233,몽촌토성역,78157374898,883602.686746988
2024,3120234,가락시장역,163009969723,1871699.25
2024,3120235,문정역,223192867743,490100.93846153846
2024,3120236,장지역(가든파이브),266952235528,200635.58192090396
2024,3120237,경찰병원역,113586104879,2524619.765822785
2024,3120238,방이역,63976612971,294985.73170731706
2024,3120239,오금역,33922378602,1193627.294117647
2024,3120240,개롱역,104984565172,1613135.6293706293
2024,3120241,거여역,102364695649,630296.7049180327
2024,3120242,강동구청역,85150918171,1728651.049180328
2024,3120243,천호역,327929420223,1383026.0372670807
2024,3120244,암사역,118020002974,719904.75
2024,3120245,둔촌역,174025440825,1258509.8079096046
2024,3120246,길동역,218585249406,4296548.36
2024,3120247,굽은다리역,85217028996,681434.7692307692
2024,3120248,명일역,178721069925,1540326.0063291139
2024,3120249,고덕역,307055858010,503749.2028985507
2024,3130001,통인시장,41540664714,448506.75
2024,3130002,세종마을음식문화거리(금천교시장),65904899282,684947.5945945946
2024,3130004,낙원시장(낙원지하시장(대일상가)),11253480940,95457.0
2024,3130005,세운상가가동,5167353381,137266.75
2024,3130007,광장시장(광장전통시장),95496813534,539284.4029850747
2024,3130009,마전교지하쇼핑센터(구 한일상가),1928961894,55273.0
2024,3130010,종로신진시장,68359847034,935189.1739130435
2024,3130012,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",5255019084,50476.25
2024,3130013,동대문상가A동,26225553447,33706.0
2024,3130014,동문시장,20966901565,36544.75
2024,3130015,창신골목시장,23963962600,755172.7735849057
2024,3130016,동대문상가B동,3468466680,33706.0
2024,3130018,동대문문구완구거리(동대문문구완구시장),121363331924,522950.91891891893
2024,3130020,동묘시장(동묘벼룩시장),13573636934,463653.1395348837
2024,3130022,숭례문수입상가(남대문시장),16699152481,68804.25
2024,3130024,남대문시장(자유상가),496547877432,2005884.9726027397
2024,3130025,삼익패션타운(남대문시장),49080512863,74409.0
2024,3130031,청계천공구상가,16097194462,340280.4285714286
2024,3130032,인현시장,31525184410,188489.5
2024,3130033,대림상가(청계상가),95288076035,68728.37037037036
2024,3130035,방산종합시장(방산시장),174392281450,947417.8208955224
2024,3130036,중부시장(신중부시장),218598443792,1099348.8
2024,3130038,"평화시장(통일상가, 동화상가)",11746039,100365.0
2024,3130042,약수시장,37623602727,414411.03846153844
2024,3130046,team204(팀204),4476390498,67765.75
2024,3130047,테크노상가(엘리시움),15052356404,136086.0
2024,3130048,동평화시장,55069860990,66217.75
2024,3130049,신당 미래유산 먹거리 골목형상점가,9582520932,155357.25
2024,3130050,청평화시장,7040704635,58448.75
2024,3130051,동화동 골목형상점가,14761112776,1582489.875
2024,3130052,서울중앙시장(신중앙시장),137030321218,1752758.4189189188
2024,3130053,백학시장,67992881271,661866.2
2024,3130054,황학동주방가구거리상점가,22958309637,1169341.5882352942
2024,3130055,"황학시장(서울중앙시장, 신중앙시장)",22304621470,950398.4
2024,3130056,용산용문시장,96259639383,493492.1683168317
2024,3130057,만리시장,15274049461,17439.75
2024,3130058,이촌종합시장,23246428324,127992.14
2024,3130059,후암시장,23369317056,164486.03921568627
2024,3130060,신흥시장,4636958945,390237.25
2024,3130061,이태원시장,11733514842,83565.47619047618
2024,3130062,보광시장,566844325,20104.0
2024,3130063,신금호역 골목형상점가,11918409793,131130.06
2024,3130064,금남시장,18442026176,475055.5925925926
2024,3130065,무학봉상점가,18987271552,1070487.5466666666
2024,3130066,행당시장상점가,84199487668,850538.4272727272
2024,3130067,왕십리도선동상점가,93012371637,1297704.536
2024,3130068,마장축산물시장,24118759418,1019078.2105263158
2024,3130069,"한양대앞상점가(한양시장, 왕십리맛골목)",50406283370,620236.4727272728
2024,3130070,뚝섬역상점가,66123171079,468074.4846153846
2024,3130071,성수역 골목형상점가,21101855450,52121.0
2024,3130072,성동용답상가시장,81080402669,903286.406779661
2024,3130073,뚝도시장,43722159488,525315.7714285714
2024,3130074,영동교골목시장,3895716451,416455.1111111111
2024,3130075,노룬산시장(노룬산골목시장),1417293642,142444.05555555556
2024,3130076,능동로골목시장,9658382848,235813.75
2024,3130077,조양시장,2433846,58827.333333333336
2024,3130078,화양제일골목시장,10463307944,238517.0
2024,3130079,한아름시장,3547674793,114337.0
2024,3130081,자양골목전통시장(자양골목시장),30881806367,755574.0434782609
2024,3130082,면곡골목시장,2371134339,70605.76470588235
2024,3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",69865799423,251537.32876712328
2024,3130084,신성시장(신성골목시장),12717381724,245658.02631578947
2024,3130086,서울약령시장,197627168727,1477676.7875
2024,3130087,경동광성상가(경동시장),279302556400,112175.75
2024,3130088,경동시장,357739020871,58525.25
2024,3130089,청량리수산시장,127949090487,86655.85714285714
2024,3130090,청량리종합시장,713019870967,367829.1666666667
2024,3130091,청량종합도매시장,55177756111,545979.75
2024,3130092,청량리농수산물시장,266769961119,415326.275862069
2024,3130093,동서시장,434322864236,73844.25
2024,3130094,청량리청과물시장,684099564894,196094.25
2024,3130095,청량리전통시장,60787638923,543474.25
2024,3130096,동부시장,3377071578,63448.5
2024,3130097,답십리 건축자재시장,29959466977,782661.8571428572
2024,3130098,회기시장,10453660066,271194.6271186441
2024,3130099,전농로터리시장,13963306063,316523.4905660377
2024,3130100,답십리시장,16108613571,270313.6530612245
2024,3130101,답십리현대시장,9610720613,518652.8484848485
2024,3130102,이문제일시장,681334165,51764.5
2024,3130103,이경시장,1596074443,135076.0
2024,3130104,전곡시장,17314892336,72159.0
2024,3130105,장미제일시장(중화동제일시장),5989221270,332526.5
2024,3130106,중랑동부시장,49055195991,957468.0833333334
2024,3130107,중랑동부시장(중랑교종합상가),2036783739,40394.0
2024,3130108,태능엔터피아(태릉시장),587294264,47615.1
2024,3130109,묵1동도깨비시장,10206495945,94850.64705882352
2024,3130110,면목골목시장(면목시장),53586174656,394347.12621359224
2024,3130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",126616631930,1029911.3170731707
2024,3130112,사가정시장,41443912812,1006392.7454545455
2024,3130113,신아타운,32210581576,54113.666666666664
2024,3130115,우림골목시장,71395922258,960787.5
2024,3130116,동성타워프라자,605286343,24233.352941176472
2024,3130117,정릉시장,47587770093,490099.0404040404
2024,3130118,정릉골 골목형상점가,2809230374,191406.5483870968
2024,3130119,정릉아리랑시장,2342463224,239185.0
2024,3130120,돈암시장(돈암제일시장),64500741201,669265.25
2024,3130121,길음시장,5251135781,42998.0
2024,3130122,밤나무골시장,89067366,51520.25
2024,3130123,꿈의숲 장곡 골목형상점가,5185395585,180732.53333333333
2024,3130125,장위전통시장,7204290415,387118.75
2024,3130126,새석관시장,136159567,39908.25
2024,3130127,석관시장,647532267,72881.0
2024,3130128,돌곶이시장(석관황금시장),8290781766,593482.4285714285
2024,3130129,장미원골목시장,10362224213,308309.75
2024,3130131,동북프라자,13675596009,66425.0
2024,3130132,삼양골목시장(삼양시장),19969194278,148437.58620689655
2024,3130133,우이골목시장(우이시장),21370386113,348334.0
2024,3130134,"솔샘시장(미아6,7동골목시장)",18601693079,89332.5172413793
2024,3130135,수유중앙골목시장(수유중앙시장),8852616453,275691.9736842105
2024,3130136,수유재래시장,48000000,128081.5
2024,3130137,"수유전통시장(수유시장, 수유골목시장)",138708966730,218859.07317073172
2024,3130138,수유프라자,403569961,25005.0
2024,3130139,강북종합전통시장(강북종합골목시장),41869464892,496432.2
2024,3130140,숭인시장,20586164413,55821.5
2024,3130141,강북북부골목시장,4889716703,224275.24242424243
2024,3130142,강북북부시장,94160958,28176.0
2024,3130143,방천골목시장,7417346993,269900.5
2024,3130144,백운시장,49972610,74272.25
2024,3130145,쌍문역둘리상점가,12433686028,178771.74285714285
2024,3130146,쌍문시장(쌍문역골목시장),66600505700,1582065.25
2024,3130147,쌍문역동측상점가,34809412929,422573.4096385542
2024,3130148,방학동도깨비시장,62257820465,265558.5
2024,3130149,창동신창시장,31783907408,767629.8505747126
2024,3130150,창동골목시장,22117856152,401482.6056338028
2024,3130151,신도봉시장,6664316658,42846.75
2024,3130152,오!도봉거리 상점가,1597077409,107673.0
2024,3130153,창동역상점가,41977788473,192048.29032258064
2024,3130154,상계주공1단지(가)상가,2066030896,13683.84
2024,3130157,상계중앙시장,40717546364,1042064.380952381
2024,3130159,공릉동 도깨비시장,44419049166,664401.1234567901
2024,3130160,수일시장,2314282193,32403.5
2024,3130161,증산종합시장,1997400937,17662.0
2024,3130162,증산골목시장,48473850,94130.5
2024,3130163,응암오거리상점가,47098854697,447427.28571428574
2024,3130165,"대림골목시장(대림시장, 양지시장)",26610217754,213571.25454545455
2024,3130166,응암시장(신응암시장),3972089466,42933.5
2024,3130167,연신내상점가(연빛거리),148376100115,1291166.4685314684
2024,3130168,연서시장,64863049292,177313.25
2024,3130169,대조시장,12066488946,721210.8113207547
2024,3130170,제일시장,52498160646,84379.48780487805
2024,3130171,불광먹자골목 골목형상점가,51133531145,247042.8148148148
2024,3130172,모래내시장(서중시장),44677572172,150337.75
2024,3130173,백련시장,479931897,79803.25
2024,3130174,연희사러가,5951169037,36377.75
2024,3130175,신촌 상인회(신촌상점가),8246652045,86444.27586206897
2024,3130176,유진상가,31614816996,20790.5
2024,3130177,인왕시장(홍제골목형상점가),143215965122,28685.25
2024,3130178,이대 앞 스타트업 상점가,3962683796,54935.142857142855
2024,3130179,"이화여대 3,5,7길 상점가",44302600903,1055593.9684210527
2024,3130180,포방터시장,11015754759,240914.30909090908
2024,3130181,아현가구거리상점가,14038635088,1968589.0
2024,3130182,영천시장,38108333130,431216.9054054054
2024,3130183,상암동상점가,83121254918,1191952.6419753085
2024,3130184,마포농수산물시장,1884947853,10420.5
2024,3130185,망원월드컵시장,47744428412,220800.16417910447
2024,3130186,망원시장,39764344523,263886.8070175439
2024,3130189,서교시장,2376045909,83960.54545454546
2024,3130190,홍대소상공인상점가,72595416462,560392.5
2024,3130191,홍대 걷고싶은 거리,142159514050,584158.5
2024,3130192,동진시장,114346290,48140.25
2024,3130194,용강동 상점가,50916447963,451522.5
2024,3130195,도화동 상점가,126756924389,1621362.2538461538
2024,3130196,공덕시장,21016139799,45807.5
2024,3130197,마포시장,34070839993,98454.27027027027
2024,3130198,아현시장,24631183859,348323.0
2024,3130199,신월3동 골목시장,1711786355,284389.7272727273
2024,3130200,"신월7동 골목시장(약수시장, 우성상가)",2798006598,60794.47826086957
2024,3130201,월정로시장,6362052564,222041.7142857143
2024,3130202,신영시장,39749500474,129735.55319148937
2024,3130203,서서울 골목형상점가,12959140201,81732.75510204081
2024,3130204,경창시장,24433416223,182475.0153846154
2024,3130205,신곡종합시장(신월6동 골목시장),61011485614,38211.33802816901
2024,3130206,신정3동 골목시장,1828777436,46614.0
2024,3130207,신정1동 골목시장(신정제일시장),13790953498,99249.58064516129
2024,3130208,목동깨비시장(목3동시장),69501415662,348054.95412844035
2024,3130209,목사랑시장(목4동시장),20948583433,305646.68518518517
2024,3130210,목2동시장,46259159879,446017.4318181818
2024,3130211,신정2동 골목시장(오목교중앙시장),1046569124,388189.56666666665
2024,3130212,공항시장,2793892097,390675.4
2024,3130213,방신전통시장,29711685557,175303.11864406778
2024,3130214,송화벽화시장(송화골목시장),69201220668,69260.25
2024,3130215,대원종합시장,111994638,51686.42857142857
2024,3130216,화곡중앙시장,22405670072,241769.75
2024,3130217,화곡본동시장,35442240220,214499.0
2024,3130218,신월중앙시장,3690572978,63435.25
2024,3130219,까치산시장,72703688857,859317.7708333334
2024,3130220,등마루시장,971760298,40885.75
2024,3130221,"남부골목시장(남부화곡시장, 남부시장)",75297790444,564562.0731707317
2024,3130222,오류시장,12664436064,328066.75
2024,3130223,고척근린시장,47675465682,272895.19402985077
2024,3130224,개봉프라자(고척근린시장),625591895,7467.0
2024,3130225,개봉중앙시장,42069546752,487639.2924528302
2024,3130226,고척프라자,2480283363,29593.25
2024,3130227,고척골목시장상점가(그라운드 고척),23284468994,76523.28301886792
2024,3130228,구로시장,6478827059,865983.0909090909
2024,3130229,남구로시장,106859388169,705738.792079208
2024,3130230,가리봉시장,7656066081,115246.71428571429
2024,3130231,독산동 우시장,660748064293,175241.77777777778
2024,3130232,독산동 맛나는거리상점가(독산동 맛나는거리),16943071232,151019.5
